NF;Data emissão NF;Qtde. Volumes;CIA;CTRC;Data emissão CTE;Cód. Destinatário;Destinatário;Cidade Destino;UF;Agente Transporte;Tipo Agente;Data de inicio de transporte;Previsão;Data da entrega;Status;Ocorrência Entrega;Nome Recebedor;Status 2;Motivo;Status Parceiro
144677;11/07/2025;1;LOU01;21591;11/07/2025;44701300;SOLLO LOCADORA DE EQUIPAMENTOS;ITAPECERICA DA SERRA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;11/07/2025;16/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144663;11/07/2025;1;LOU01;21643;14/07/2025;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;14/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144665;11/07/2025;1;LOU01;21646;14/07/2025;695283;NCL PAULA COMERCIO E SERVICOS LTDA ME;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;14/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144668;11/07/2025;2;LOU01;21644;14/07/2025;690120;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;COTIA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;14/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144674;11/07/2025;1;LOU01;21645;14/07/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;14/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144675;11/07/2025;1;LOU01;21645;14/07/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;14/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144678;11/07/2025;2;LOU01;21645;14/07/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;14/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144679;14/07/2025;1;LOU01;21683;14/07/2025;1500001005;DEGRAUS ANDAIMES, MAQUINAS E EQUIPAMENTO;CAMPINAS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;14/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144680;14/07/2025;1;LOU01;21684;14/07/2025;44999287;LOCALL LOCACAO DE EQUIPAMENTOS;JOINVILLE;SC;ALFA TRANSPORTES EIRELLI;Transportadora;14/07/2025;17/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144683;14/07/2025;1;LOU01;21685;14/07/2025;1500001044;LOKAN MAQUINAS E EQUIPAMENTOS;BAURU;SP;ALFA TRANSPORTES EIRELLI;Transportadora;14/07/2025;17/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144684;14/07/2025;1;LOU01;21679;14/07/2025;690888;MILLS ESTRUTURAS E SERV. DE ENG. S/A;UBERLANDIA;MG;XD BETIM;Transportadora;14/07/2025;22/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144687;14/07/2025;1;LOU01;21687;14/07/2025;44787913;ACESSO EQUIPAMENTOS;BELO HORIZONTE;MG;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;14/07/2025;18/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144688;14/07/2025;1;LOU01;21680;14/07/2025;1500001279;ANDAIMES MARILIA EQUIPAMENTOS PARA CONST;MARILIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;14/07/2025;17/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144689;14/07/2025;1;LOU01;21682;14/07/2025;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;14/07/2025;17/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144690;14/07/2025;1;LOU01;21685;14/07/2025;1500001044;LOKAN MAQUINAS E EQUIPAMENTOS;BAURU;SP;ALFA TRANSPORTES EIRELLI;Transportadora;14/07/2025;17/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144691;14/07/2025;1;LOU01;21677;14/07/2025;44844982;MILLS LOCACAO SERVICOS E LOGISTICA LTDA ;DUQUE DE CAXIAS;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;14/07/2025;22/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144692;14/07/2025;2;LOU01;21678;14/07/2025;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;14/07/2025;18/07/2025;21/07/2025;Entregue Fora do Prazo;22/07 - Entregue Normal ;;Entrega Finalizada;Atraso Percurso;Entregue Fora do Prazo
144693;14/07/2025;1;LOU01;21691;14/07/2025;44789987;TRADIMAQ LTDA ;CARIACICA;ES;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;14/07/2025;21/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144694;14/07/2025;1;LOU01;21681;14/07/2025;723028;BR LOCAR LOC DE EQUIP EIRELI EPP;CACAPAVA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;14/07/2025;16/07/2025;18/07/2025;Entregue Fora do Prazo;21/07 - Entregue Normal - houve atraso na transferencia ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
144695;14/07/2025;1;LOU01;21682;14/07/2025;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;14/07/2025;17/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144696;14/07/2025;1;LOU01;21688;14/07/2025;712176;ESTAF EQUIPAMENTOS SA;FORTALEZA;CE;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;14/07/2025;18/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144698;14/07/2025;1;LOU01;21689;14/07/2025;9000000165;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SAO LUIS;MA;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;14/07/2025;16/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;Corte de Voo;Entregue No Prazo
144699;14/07/2025;1;LOU01;21689;14/07/2025;9000000165;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;SAO LUIS;MA;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;14/07/2025;16/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;Corte de Voo;Entregue No Prazo
144700;14/07/2025;1;LOU01;21690;14/07/2025;46164785;PEMTMAX LTDA;LONDRINA;PR;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;14/07/2025;22/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144701;14/07/2025;1;LOU01;21686;14/07/2025;44701300;SOLLO LOCADORA DE EQUIPAMENTOS;ITAPECERICA DA SERRA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;14/07/2025;17/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144681;14/07/2025;1;LOU01;21753;15/07/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;15/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144682;14/07/2025;1;LOU01;21753;15/07/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;15/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144685;14/07/2025;1;LOU01;21753;15/07/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;15/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144686;14/07/2025;1;LOU01;21754;15/07/2025;694156;OTTO LOCADORA DE MAQUINAS E EQUIPAMENTOS;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;15/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144703;14/07/2025;1;LOU01;21752;15/07/2025;45017601;MANUTENTEC PECAS E SERVICOS LTDA;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;15/07/2025;15/07/2025;15/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144707;15/07/2025;1;LOU01;21770;15/07/2025;695373;ALCANCE LOCACAO E COM DE MAQUINAS LTDA;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;15/07/2025;18/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144708;15/07/2025;1;LOU01;21787;15/07/2025;662531;MILLS ESTRUTURAS SERV DE ENGENH SA;CONTAGEM;MG;XD BETIM;Transportadora;15/07/2025;18/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144709;15/07/2025;1;LOU01;21786;15/07/2025;1500001142;ESTAF EQUIP SA;BETIM;MG;XD BETIM;Transportadora;15/07/2025;18/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144710;15/07/2025;1;LOU01;21811;15/07/2025;726327;LOCGUEL LOCADORA DE EQUIPAMENTOS PARA CO;JABOATAO DOS GUARARAPES;PE;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;15/07/2025;25/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144711;15/07/2025;1;LOU01;21788;15/07/2025;136404;TRADIMAQ LTDA;CONTAGEM;MG;XD BETIM;Transportadora;15/07/2025;18/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144712;15/07/2025;1;LOU01;21769;15/07/2025;45032765;AKKO LOCACAO DE EQUIPAMENTOS LTDA;SERRA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;15/07/2025;21/07/2025;21/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144713;15/07/2025;1;LOU01;21767;15/07/2025;1500001053;AURA BRASIL TRANSPORTES MAQ E EQUIP LTDA;SALVADOR;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;15/07/2025;22/07/2025;21/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144714;15/07/2025;1;LOU01;21765;15/07/2025;9000000158;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;15/07/2025;30/07/2025;23/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144715;15/07/2025;1;LOU01;21771;15/07/2025;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;15/07/2025;18/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144716;15/07/2025;1;LOU01;21809;15/07/2025;44838570;ELI PECAS E ACESSORIOS;SAO JOSE DOS PINHAIS;PR;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;15/07/2025;22/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144718;15/07/2025;1;LOU01;21810;15/07/2025;719682;ESTAF EQUIPAMENTOS S/A;OLINDA;PE;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;15/07/2025;25/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144719;15/07/2025;1;LOU01;21773;15/07/2025;1500001044;LOKAN MAQUINAS E EQUIPAMENTOS;BAURU;SP;ALFA TRANSPORTES EIRELLI;Transportadora;15/07/2025;18/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144720;15/07/2025;1;LOU01;21809;15/07/2025;44838570;ELI PECAS E ACESSORIOS;SAO JOSE DOS PINHAIS;PR;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;15/07/2025;22/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144721;15/07/2025;1;LOU01;21767;15/07/2025;1500001053;AURA BRASIL TRANSPORTES MAQ E EQUIP LTDA;SALVADOR;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;15/07/2025;22/07/2025;21/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144722;15/07/2025;1;LOU01;21775;15/07/2025;6500057655;JAAL COMERCIO E SERVICOS LTDA;SAO JOSE DOS CAMPOS;SP;XD DDA;Transportadora;15/07/2025;17/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144723;15/07/2025;1;LOU01;21813;15/07/2025;694453;TRIANGULO LOCACOES DE GUINDASTES LTDA;UBERLANDIA;MG;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;15/07/2025;21/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144724;15/07/2025;1;LOU01;21772;15/07/2025;44832641;HILLCO LOCACAO E COMERCIO LTDA;ATIBAIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;15/07/2025;18/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144727;15/07/2025;1;LOU01;21764;15/07/2025;720458;C C L LOC DE MAQ E EQUIP LTDA-EPP;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;15/07/2025;28/07/2025;22/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144729;15/07/2025;1;LOU01;21766;15/07/2025;45045041;TRADIMAQ LTDA PARAUAPEBAS PA;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;15/07/2025;30/07/2025;23/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144730;15/07/2025;1;LOU01;21774;15/07/2025;694268;TRADIMAQ LTDA;TAUBATE;SP;ALFA TRANSPORTES EIRELLI;Transportadora;15/07/2025;17/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144731;15/07/2025;1;LOU01;21768;15/07/2025;733810;MAEMTEK COM E MAN DE EMPILHADEIRA;FEIRA DE SANTANA;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;15/07/2025;28/07/2025;24/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;Cliente;Entregue No Prazo
144732;15/07/2025;1;LOU01;21812;15/07/2025;46009844;NEIMAR EVANGELISTA;CASCAVEL;PR;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;15/07/2025;23/07/2025;23/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;Corte de Voo;Entregue No Prazo
144124;18/06/2025;1;LOU01;21884;16/07/2025;2937905;W RENTAL LOCADORA DE EQUIP;ITAJAI;SC;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;16/07/2025;22/07/2025;22/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144697;14/07/2025;1;LOU01;21895;16/07/2025;695010;A GERADORA ALUGUEL;NOSSA SENHORA DO SOCORRO;SE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;16/07/2025;28/07/2025;22/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144717;15/07/2025;1;LOU01;21848;16/07/2025;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;16/07/2025;17/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144725;15/07/2025;1;LOU01;21849;16/07/2025;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;16/07/2025;16/07/2025;16/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144733;16/07/2025;1;LOU01;21897;16/07/2025;667568;LOCACERTO SERV. DE LOCACAO DE EQUIP. ;BARRA MANSA;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;16/07/2025;24/07/2025;21/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144735;16/07/2025;1;LOU01;21900;16/07/2025;694013;TRADIMAQ LTDA ;GOIANIA;GO;EXRESSO RIO VERMELHO TRANSPORTES LTDA;Transportadora;16/07/2025;22/07/2025;21/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144737;16/07/2025;1;LOU01;21898;16/07/2025;732008;LOCGUEL LOCADORA DE EQUIPAMENTOS PARA CO;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;16/07/2025;21/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144738;16/07/2025;1;LOU01;21880;16/07/2025;44779182;ANIOLA COMERCIO DE MAQUINAS E SERVICOS E;CACHOEIRINHA;RS;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;16/07/2025;18/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144739;16/07/2025;1;LOU01;21901;16/07/2025;695370;LOCAR GUINDASTES E TRANSP INTERMOD S/A;SUMARE;SP;ALFA TRANSPORTES EIRELLI;Transportadora;16/07/2025;21/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144741;16/07/2025;1;LOU01;21904;16/07/2025;694268;TRADIMAQ LTDA;TAUBATE;SP;XD DDA;Transportadora;16/07/2025;18/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144743;16/07/2025;1;LOU01;21882;16/07/2025;712176;ESTAF EQUIPAMENTOS SA;FORTALEZA;CE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;16/07/2025;22/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144744;16/07/2025;1;LOU01;21881;16/07/2025;719682;ESTAF EQUIPAMENTOS S/A;OLINDA;PE;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;16/07/2025;28/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144745;16/07/2025;1;LOU01;21902;16/07/2025;4276501;G.S. COMERCIO SERVICOS E LOCACAO;SAO BERNARDO DO CAMPO;SP;XD DDA;Transportadora;16/07/2025;21/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144746;16/07/2025;1;LOU01;21903;16/07/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES ;GUARULHOS;SP;XD DDA;Transportadora;16/07/2025;17/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144747;16/07/2025;1;LOU01;21896;16/07/2025;732851;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CAMACARI;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;16/07/2025;23/07/2025;22/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144748;16/07/2025;1;LOU01;21883;16/07/2025;694455;SUPORTE EQUIPAMENTOS LTDA;NOVA LIMA;MG;EMP.  BRA. CORREIOS  TELEGRAFOS;Transportadora;16/07/2025;22/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144749;16/07/2025;1;LOU01;21899;16/07/2025;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;16/07/2025;22/07/2025;21/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144736;16/07/2025;1;LOU01;21955;17/07/2025;1333304;URBE LOCACAO IND E COM DE EQUIPAMENTOS ;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;17/07/2025;17/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144752;16/07/2025;2;LOU01;21991;17/07/2025;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;17/07/2025;22/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144753;16/07/2025;1;LOU01;21983;17/07/2025;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES ;GUARULHOS;SP;XD DDA;Transportadora;17/07/2025;18/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144754;16/07/2025;1;LOU01;21993;17/07/2025;668129;MAKFIL COMERCIAL LTDA;SAO JOSE DO RIO PRETO;SP;ALFA TRANSPORTES EIRELLI;Transportadora;17/07/2025;22/07/2025;21/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144755;16/07/2025;2;LOU01;21986;17/07/2025;694268;TRADIMAQ LTDA;TAUBATE;SP;XD DDA;Transportadora;17/07/2025;21/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144756;16/07/2025;1;LOU01;21954;17/07/2025;1087453;TRIMAK ENGENHARIA E COMERCIO LTDA;CAIEIRAS;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;17/07/2025;18/07/2025;17/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144758;16/07/2025;2;LOU01;21996;17/07/2025;44786479;VPOL EQUIPAMENTOS HIDRAULICOS;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;17/07/2025;21/07/2025;21/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144759;17/07/2025;1;LOU01;21990;17/07/2025;15944437;APC PLATAFORMAS ELEVATORIAS EIRELI;PAULINIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;17/07/2025;22/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144760;17/07/2025;1;LOU01;21968;17/07/2025;1500001130;AURABRASIL - TRANSPORTES MAQUINAS E EQUI;FORTALEZA;CE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;17/07/2025;28/07/2025;23/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144761;17/07/2025;1;LOU01;21982;17/07/2025;723028;BR LOCAR LOC DE EQUIP EIRELI EPP;CACAPAVA;SP;XD DDA;Transportadora;17/07/2025;21/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144762;17/07/2025;1;LOU01;21977;17/07/2025;1500001142;ESTAF EQUIP SA;BETIM;MG;XD BETIM;Transportadora;17/07/2025;22/07/2025;21/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144763;17/07/2025;1;LOU01;21971;17/07/2025;732851;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;CAMACARI;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;17/07/2025;24/07/2025;23/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144764;17/07/2025;1;LOU01;21979;17/07/2025;725881;ORGUEL INDUST. E LOCACAO DE EQUIPAMENTOS;VESPASIANO;MG;XD BETIM;Transportadora;17/07/2025;22/07/2025;21/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144765;17/07/2025;1;LOU01;21970;17/07/2025;726327;LOCGUEL LOCADORA DE EQUIPAMENTOS PARA CO;JABOATAO DOS GUARARAPES;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;17/07/2025;01/08/2025;25/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144766;17/07/2025;1;LOU01;21985;17/07/2025;4423861;ORGUEL LOCACAO DE EQUIPAMENTOS SA;GUARULHOS;SP;XD DDA;Transportadora;17/07/2025;18/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
144767;17/07/2025;1;LOU01;21985;17/07/2025;4423861;ORGUEL LOCACAO DE EQUIPAMENTOS SA;GUARULHOS;SP;XD DDA;Transportadora;17/07/2025;18/07/2025;18/07/2025;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
