NF;Data emissão NF;Qtde. Volumes;CIA;CTRC;Data emissão CTE;Cód. Destinatário;Destinatário;Cidade Destino;UF;Agente Transporte;Tipo Agente;Data de inicio de transporte;Previsão;Data da entrega;Status;Ocorrência Entrega;Nome Recebedor;Status 2;Motivo;Status Parceiro
140684;45714;1;LOU01;12151;45714;667570;MILLS ESTR. E SSRV. DE ENGENHARIA S/A;SAO JOSE DOS PINHAIS;PR;ALFA TRANSPORTES EIRELLI;Transportadora;45714;45721;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140687;45714;1;LOU01;12147;45714;699900;DPESO COMERCIO DE PECAS LTDA;JOINVILLE;SC;ALFA TRANSPORTES EIRELLI;Transportadora;45714;45721;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140688;45714;2;LOU01;12135;45714;45045041;TRADIMAQ LTDA PARAUAPEBAS PA;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;45714;45730;45723;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140693;45714;1;LOU01;12144;45714;136404;TRADIMAQ LTDA;CONTAGEM;MG;XD BETIM;Agregado;45714;45719;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140694;45714;1;LOU01;12141;45714;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;45714;45715;45715;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140695;45714;1;LOU01;12145;45714;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45714;45715;45715;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140696;45714;2;LOU01;12138;45714;9300000402;TRIRMAOS LOCACAO LTDA;MACEIO;AL;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45714;45726;45723;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140698;45714;1;LOU01;12148;45714;44832641;HILLCO LOCACAO E COMERCIO LTDA;ATIBAIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45714;45719;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140699;45714;1;LOU01;12137;45714;733737;ORGUEL LOC DE EQUIP;SALVADOR;BA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45714;45722;45723;Entregue No Prazo;Morosidade na liberação do processo de selagem fiscal. ;;Entrega Finalizada;Retenção Fiscal;Entregue No Prazo
140700;45714;1;LOU01;12140;45714;44789987;TRADIMAQ LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45714;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140704;45714;1;LOU01;12276;45715;45045041;TRADIMAQ LTDA PARAUAPEBAS PA;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;45715;45733;45723;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140709;45714;2;LOU01;12272;45715;695283;NCL PAULA COMERCIO E SERVICOS LTDA ME;SAO PAULO;SP;XD DDA;Agregado;45715;45716;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140711;45714;1;LOU01;12251;45715;695373;ALCANCE LOCACAO E COM DE MAQUINAS LTDA;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45715;45721;45719;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140713;45715;1;LOU01;12334;45716;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45716;45716;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140714;45715;1;LOU01;12334;45716;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45716;45716;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140716;45715;1;LOU01;12334;45716;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45716;45716;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140719;45715;1;LOU01;12266;45715;690120;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;COTIA;SP;XD DDA;Agregado;45715;45721;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140720;45715;1;LOU01;12266;45715;690120;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;COTIA;SP;XD DDA;Agregado;45715;45721;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140722;45715;1;LOU01;12257;45715;44937785;W A FERNANDES LOCACAO DE MAQUINAS;RIBEIRAO PRETO;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45715;45721;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140724;45715;1;LOU01;12274;45715;732008;LOCGUEL LOCADORA DE EQUIPAMENTOS PARA CO;RIO DE JANEIRO;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45715;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140726;45715;1;LOU01;12264;45715;1500000980;HAZAK DO BRASIL COMERCIO E LOCACAO DE MA;SAO BERNARDO DO CAMPO;SP;XD DDA;Agregado;45715;45716;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140728;45715;1;LOU01;12253;45715;44999287;LOCALL LOCACAO DE EQUIPAMENTOS;JOINVILLE;SC;ALFA TRANSPORTES EIRELLI;Transportadora;45715;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140730;45715;1;LOU01;12254;45715;727041;LOCGUEL LOC DE EQUIP PARA CONSTRUCAO SA;CAMPINAS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45715;45721;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140731;45715;1;LOU01;12333;45716;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45716;45719;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140732;45715;1;LOU01;12252;45715;1500000966;BERMAQ LOCACAO DE MAQUINAS PARA CONSTRUC;CAMPINAS;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45715;45721;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140733;45715;1;LOU01;12265;45715;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;45715;45716;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140735;45715;1;LOU01;12267;45715;694268;TRADIMAQ LTDA;TAUBATE;SP;XD DDA;Agregado;45715;45719;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140738;45715;1;LOU01;12250;45715;1500001130;AURABRASIL - TRANSPORTES MAQUINAS E EQUI;FORTALEZA;CE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45715;45727;45727;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140744;45715;1;LOU01;12339;45716;44829152;CORSI - RENTAL LTDA;SANTO ANDRE;SP;XD DDA;Agregado;45716;45719;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140754;45715;1;LOU01;12333;45716;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45716;45719;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140665;45714;1;LOU01;12351;45716;136404;TRADIMAQ LTDA;CONTAGEM;MG;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;45716;45723;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140686;45714;1;LOU01;12351;45716;136404;TRADIMAQ LTDA;CONTAGEM;MG;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;45716;45723;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140697;45714;1;LOU01;12348;45716;5930544;DCCO DISTRIBUIDORA DE MAQUINAS E EQUIP;GOIANIA;GO;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;45716;45723;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140715;45715;1;LOU01;12350;45716;44895370;OVALHE MACHADO LTDA;SANTA MARIA;RS;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;45716;45728;45726;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140717;45715;1;LOU01;12347;45716;45842745;AUTO SOCORRO E VOLANTES GRANDAO;PATOS DE MINAS;MG;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;45716;45728;45723;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140725;45715;1;LOU01;12346;45716;1500001054;AURABRASIL - TRANSPORTES MAQUINAS E EQUI;SAO JOSE DOS PINHAIS;PR;LIMA E CIACCI ENCOMENDAS URGENTES LTDA;Transportadora;45716;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140729;45715;1;LOU01;12334;45716;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45716;45716;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140734;45715;1;LOU01;12334;45716;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45716;45716;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140743;45715;1;LOU01;12332;45716;9300000367;CONSULT LIFT COMPANY LTDA;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45716;45716;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140745;45715;1;LOU01;12344;45716;45045041;TRADIMAQ LTDA PARAUAPEBAS PA;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;45716;45734;45726;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140746;45715;1;LOU01;12342;45716;9000000158;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;45716;45734;45729;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140747;45715;1;LOU01;12337;45716;45168750;ASD SOLUCOES E SERVICOS TECNICOS LTDA;SAO LUIS;MA;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45716;45728;45728;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140748;45715;1;LOU01;12338;45716;1500001045;D. E. RIBEIRO MAQUINAS - ME;HORTOLANDIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45716;45722;45719;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140750;45715;1;LOU01;12340;45716;695188;MILLS ESTRUTURAS E SERVICOS DE ENG. S/A;ITATIAIA;RJ;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45716;45727;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140751;45715;1;LOU01;12335;45716;695283;NCL PAULA COMERCIO E SERVICOS LTDA ME;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45716;45719;45716;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140752;45715;1;LOU01;12343;45716;716415;TDL LOCACAO E MANUT DE MAQ E EQUIP LTDA;ANANINDEUA;PA;CARVALIMA TRANSP. LTDA;Transportadora;45716;45730;45723;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140753;45715;1;LOU01;12341;45716;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45716;45727;45727;Entregue No Prazo;Reprogramação da data prevista devido a feriado local. ;;Entrega Finalizada;-;Entregue No Prazo
140759;45719;1;LOU01;12509;45721;695369;ELEVA BRASIL SOLUCOES EM ELEVACAO LTDA;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45722;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140763;45719;1;LOU01;12486;45719;695373;ALCANCE LOCACAO E COM DE MAQUINAS LTDA;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45719;45723;45720;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140766;45719;1;LOU01;12486;45719;695373;ALCANCE LOCACAO E COM DE MAQUINAS LTDA;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45719;45723;45720;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140767;45719;1;LOU01;12489;45719;45832759;MASTER RENTAL LTDA;SAO JOSE;SC;ALFA TRANSPORTES EIRELLI;Transportadora;45719;45723;45727;Entregue Fora do Prazo;Atraso no processo de expedição para entrega, na filial do distribuidor.;;Entrega Finalizada;Atraso Operacional;Entregue Fora do Prazo
140770;45719;1;LOU01;12484;45719;44835366;ALCANCE VERTICAL LOCACOES EIRELI ME;JUIZ DE FORA;MG;XD BETIM;Agregado;45719;45727;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140771;45719;1;LOU01;12488;45719;44832641;HILLCO LOCACAO E COMERCIO LTDA;ATIBAIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45719;45723;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140772;45719;1;LOU01;12482;45719;243781;LOCAR TRANSPORTES TECNICOS E GUINDASTES;GUARULHOS;SP;XD DDA;Agregado;45719;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140773;45719;1;LOU01;12487;45719;15944437;APC PLATAFORMAS ELEVATORIAS EIRELI;PAULINIA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45719;45723;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140776;45719;1;LOU01;12476;45719;9000000084;MILLS ESTRUTURAS E SERVICOS DE ENGENHAR;CABO DE SANTO AGOSTINHO;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45719;45735;45729;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140778;45719;1;LOU01;12485;45719;1500001247;TEREX LATIN AMERICA IND COM EQ CON LTDA;CARIACICA;ES;RODOVIARIO CAMILO DOS SANTOS FILHO LTDA;Transportadora;45719;45727;45727;Entregue No Prazo;Reprogramação da data prevista devido a feriado local. ;;Entrega Finalizada;-;Entregue No Prazo
140779;45719;1;LOU01;12483;45719;44777045;PRIME RENTAL LOCACACAO DE PLATAFORMAS;BARUERI;SP;XD DDA;Agregado;45719;45723;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140780;45719;1;LOU01;12481;45719;6500057655;JAAL COMERCIO E SERVICOS LTDA;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;45719;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140781;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140782;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140783;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140784;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140785;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140787;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140788;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140792;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140793;45719;1;LOU01;12514;45721;1087453;TRIMAK ENGENHARIA E COMERCIO LTDA;CAIEIRAS;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45722;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140794;45719;2;LOU01;12512;45721;703905;RENTAL MASTER LOC DE MAQ E EQUIPAMENTOS;BARUERI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140795;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140801;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140814;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140815;45719;1;LOU01;12511;45721;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140816;45719;1;LOU01;12510;45721;44778992;MILLS ESTRUTURA E SERVICOS DE ENGENHARIA;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140819;45719;1;LOU01;12513;45721;2454418;SAFETY RENTALS COMERCIO E LOCACAO EQUIP;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140820;45719;1;LOU01;12513;45721;2454418;SAFETY RENTALS COMERCIO E LOCACAO EQUIP;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45721;45721;45721;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140842;45721;1;LOU01;12597;45722;695283;NCL PAULA COMERCIO E SERVICOS LTDA ME;SAO PAULO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45723;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140845;45721;1;LOU01;12596;45722;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140846;45721;1;LOU01;12596;45722;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140847;45721;3;LOU01;12596;45722;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140852;45721;2;LOU01;12593;45722;1500001132;CROWN COM DE EMPILHADEIRA LTDA;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140853;45721;1;LOU01;12616;45722;6500057655;JAAL COMERCIO E SERVICOS LTDA;SAO JOSE DOS CAMPOS;SP;XD DDA;Agregado;45721;45723;45723;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140854;45721;1;LOU01;12605;45722;9000000158;MILLS ESTRUTURAS E SERVICOS DE ENGENHARI;PARAUAPEBAS;PA;CARVALIMA TRANSP. LTDA;Transportadora;45721;45736;45727;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140855;45721;2;LOU01;12594;45722;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45723;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140856;45721;2;LOU01;12596;45722;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140857;45721;2;LOU01;12594;45722;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45723;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140860;45721;1;LOU01;12595;45722;44778992;MILLS ESTRUTURA E SERVICOS DE ENGENHARIA;OSASCO;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140861;45721;2;LOU01;12596;45722;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140862;45721;1;LOU01;12596;45722;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140863;45721;1;LOU01;12596;45722;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140864;45721;1;LOU01;12594;45722;694871;ESTAF EQUIPAMENTOS S/A;SANTANA DE PARNAIBA;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45723;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140865;45721;1;LOU01;12601;45722;719682;ESTAF EQUIPAMENTOS S/A;OLINDA;PE;TERMACO TERM. M. CONT. SERV ACESS. LTDA;Transportadora;45721;45730;45729;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140866;45721;1;LOU01;12596;45722;45047104;MILLS LOCACAO SERVICOS E LOGISTICA S.A;JUNDIAI;SP;FRANCISCHINI TRANSPORTADORA DE CARGAS LT;Transportadora;45722;45722;45722;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140867;45721;1;LOU01;12607;45722;695373;ALCANCE LOCACAO E COM DE MAQUINAS LTDA;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45721;45726;45726;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
140870;45721;1;LOU01;12604;45722;701866;MILLS ESTRUTRAS E SERVICOS DE ENGENHARIA;BRASILIA;DF;MIRA OTM TRANSP LTDA;Transportadora;45721;45727;45728;Entregue Fora do Prazo; Atraso no processo de transferência devido a morosidade na liberação pela gerenciadora de risco. ;;Entrega Finalizada;Atraso Transferência;Entregue Fora do Prazo
140871;45721;2;LOU01;12615;45722;44786479;VPOL EQUIPAMENTOS HIDRAULICOS;VARGEM GRANDE PAULISTA;SP;ALFA TRANSPORTES EIRELLI;Transportadora;45721;45723;45726;Entregue Fora do Prazo;Atraso no embarque para a filial da transportadora, e saída para entrega.;;Entrega Finalizada;Atraso Operacional;Entregue Fora do Prazo
140872;45721;1;LOU01;12610;45722;667570;MILLS ESTR. E SSRV. DE ENGENHARIA S/A;SAO JOSE DOS PINHAIS;PR;ALFA TRANSPORTES EIRELLI;Transportadora;45721;45727;45726;Entregue No Prazo;Entregue Normal;;Entrega Finalizada;-;Entregue No Prazo
